movie_url,Scrape_Category
https://www.imdb.com/title/tt11012066/,Low Rated
https://www.imdb.com/title/tt3187378/,Low Rated
https://www.imdb.com/title/tt1124396/,Low Rated
https://www.imdb.com/title/tt3481210/,Low Rated
https://www.imdb.com/title/tt23474462/,Low Rated
https://www.imdb.com/title/tt7357906/,Low Rated
https://www.imdb.com/title/tt4020312/,Low Rated
https://www.imdb.com/title/tt6990206/,Low Rated
https://www.imdb.com/title/tt2713642/,Low Rated
https://www.imdb.com/title/tt13428892/,Low Rated
https://www.imdb.com/title/tt15387128/,Low Rated
https://www.imdb.com/title/tt11385066/,Low Rated
https://www.imdb.com/title/tt0995840/,Low Rated
https://www.imdb.com/title/tt0429095/,Low Rated
https://www.imdb.com/title/tt0364986/,Low Rated
https://www.imdb.com/title/tt0451262/,Low Rated
https://www.imdb.com/title/tt3526286/,Low Rated
https://www.imdb.com/title/tt19857862/,Low Rated
https://www.imdb.com/title/tt8954990/,Low Rated
https://www.imdb.com/title/tt2081438/,Low Rated
https://www.imdb.com/title/tt0232098/,Low Rated
https://www.imdb.com/title/tt6359082/,Low Rated
https://www.imdb.com/title/tt4921370/,Low Rated
https://www.imdb.com/title/tt0157836/,Low Rated
https://www.imdb.com/title/tt8983220/,Low Rated
https://www.imdb.com/title/tt1844635/,Low Rated
https://www.imdb.com/title/tt6880058/,Low Rated
https://www.imdb.com/title/tt1309000/,Low Rated
https://www.imdb.com/title/tt1364289/,Low Rated
https://www.imdb.com/title/tt0424873/,Low Rated
https://www.imdb.com/title/tt8941422/,Low Rated
https://www.imdb.com/title/tt1995260/,Low Rated
https://www.imdb.com/title/tt0245866/,Low Rated
https://www.imdb.com/title/tt2282829/,Low Rated
https://www.imdb.com/title/tt3771510/,Low Rated
https://www.imdb.com/title/tt6271432/,Low Rated
https://www.imdb.com/title/tt1854506/,Low Rated
https://www.imdb.com/title/tt0854667/,Low Rated
https://www.imdb.com/title/tt13904644/,Low Rated
https://www.imdb.com/title/tt1430077/,Low Rated
https://www.imdb.com/title/tt11426546/,Low Rated
https://www.imdb.com/title/tt4458206/,Low Rated
https://www.imdb.com/title/tt3053228/,Low Rated
https://www.imdb.com/title/tt10817348/,Low Rated
https://www.imdb.com/title/tt2492344/,Low Rated
https://www.imdb.com/title/tt6170506/,Low Rated
https://www.imdb.com/title/tt16916320/,Low Rated
https://www.imdb.com/title/tt3640272/,Low Rated
https://www.imdb.com/title/tt5258074/,Low Rated
https://www.imdb.com/title/tt0484207/,Low Rated
https://www.imdb.com/title/tt9783778/,Low Rated
https://www.imdb.com/title/tt10270416/,Low Rated
https://www.imdb.com/title/tt15281656/,Low Rated
https://www.imdb.com/title/tt2740538/,Low Rated
https://www.imdb.com/title/tt4073890/,Low Rated
https://www.imdb.com/title/tt18231922/,Low Rated
https://www.imdb.com/title/tt0391095/,Low Rated
https://www.imdb.com/title/tt11959018/,Low Rated
https://www.imdb.com/title/tt0499487/,Low Rated
https://www.imdb.com/title/tt6830716/,Low Rated
https://www.imdb.com/title/tt1552423/,Low Rated
https://www.imdb.com/title/tt6469960/,Low Rated
https://www.imdb.com/title/tt0469684/,Low Rated
https://www.imdb.com/title/tt2025667/,Low Rated
https://www.imdb.com/title/tt10132196/,Low Rated
https://www.imdb.com/title/tt0473024/,Low Rated
